order_id,latitude,longitude,locality,platform,order_value,cuisine,timestamp,delivery_time,restaurant_rating
ORD00666,23.19930323159756,77.45777346197049,Ashoka Garden,Zomato,298.13,North Indian,2026-01-09 12:25:47.404544,28,4.6
ORD00667,23.199203965790222,77.48350593367823,Piplani,Zomato,461.61,Chinese,2026-01-13 18:25:47.404544,46,3.6
ORD00668,23.255515296795934,77.39669619466554,New Market,Swiggy,33.28,North Indian,2026-01-29 18:25:47.404544,40,3.6
ORD00669,23.26097152211392,77.41576695115833,Jahangirabad,Swiggy,66.89,South Indian,2026-01-04 22:25:47.404544,32,4.7
ORD00670,23.219780080561684,77.46791175804408,Gulmohar Colony,Zomato,220.22,Beverages,2026-01-09 14:25:47.404544,41,4.3
ORD00671,23.1974561634849,77.466107433874,Shahpura,Zomato,435.51,Beverages,2026-02-02 03:25:47.404544,39,4.5
ORD00672,23.210189334788446,77.43102496055677,Arera Colony,Swiggy,338.46,South Indian,2026-01-05 19:25:47.404544,49,4.0
ORD00673,23.237420139359934,77.43019198384788,MP Nagar,Zomato,68.82,Desserts,2026-02-02 01:25:47.404544,45,3.6
ORD00674,23.28511286835394,77.44583548526055,Indrapuri,Zomato,69.7,Chinese,2026-01-26 00:25:47.404544,33,4.3
ORD00675,23.241316614790176,77.40072395173813,Chunabhatti,Zomato,62.39,Continental,2026-01-17 10:25:47.404544,37,4.4
ORD00676,23.225748107218667,77.39158526281688,TT Nagar,Swiggy,108.09,Chinese,2026-01-15 20:25:47.404544,53,4.6
ORD00677,23.229238061801873,77.47374338536262,Ayodhya Nagar,Zomato,89.94,South Indian,2026-01-13 23:25:47.404544,44,3.8
ORD00678,23.24097966394915,77.3890601437464,Chunabhatti,Swiggy,705.75,Chinese,2026-01-26 05:25:47.404544,25,4.7
ORD00679,23.270318757787162,77.4054883173917,New Market,Swiggy,726.48,North Indian,2026-02-01 16:25:47.404544,50,4.4
ORD00680,23.235978380104587,77.42557447251262,MP Nagar,Zomato,189.82,South Indian,2026-01-26 19:25:47.404544,27,4.8
ORD00681,23.221047296213925,77.43902675641827,MP Nagar,Zomato,562.23,Chinese,2026-01-26 18:25:47.404544,41,3.6
ORD00682,23.215377561034103,77.40269865771202,TT Nagar,Zomato,99.38,South Indian,2026-01-30 00:25:47.404544,36,3.9
ORD00683,23.22899083098309,77.39658462322969,Chunabhatti,Zomato,268.18,Pizza,2026-01-06 16:25:47.404544,49,3.9
ORD00684,23.235522734673104,77.41901567120946,MP Nagar,Swiggy,313.45,Pizza,2026-01-18 01:25:47.404544,33,3.8
ORD00685,23.24967095392048,77.41077497396225,Jahangirabad,Swiggy,95.7,Continental,2026-01-12 19:25:47.404544,44,3.8
ORD00686,23.215550386468532,77.4122715832468,Arera Colony,Swiggy,196.99,Pizza,2026-01-28 10:25:47.404544,36,4.3
ORD00687,23.257079586182847,77.41463254602705,Jahangirabad,Zomato,636.89,North Indian,2026-01-09 18:25:47.404544,33,4.6
ORD00688,23.194532603503426,77.44175003184732,Hoshangabad Road,Swiggy,169.14,Pizza,2026-01-31 13:25:47.404544,48,4.7
ORD00689,23.307947310852033,77.4296498664254,Govindpura,Zomato,76.23,South Indian,2026-01-26 00:25:47.404544,41,3.8
ORD00690,23.23336279312073,77.39891826929566,Chunabhatti,Swiggy,228.73,Fast Food,2026-01-04 17:25:47.404544,31,3.9
ORD00691,23.250929653755932,77.41172196058001,Jahangirabad,Zomato,376.17,Biryani,2026-02-02 18:25:47.404544,34,4.2
ORD00692,23.22999175040332,77.4076162767764,TT Nagar,Swiggy,49.37,Chinese,2026-01-04 17:25:47.404544,45,3.7
ORD00693,23.24261949445831,77.42410576725548,MP Nagar,Zomato,49.51,North Indian,2026-01-25 02:25:47.404544,38,4.0
ORD00694,23.212441950828403,77.39740784663616,TT Nagar,Swiggy,354.9,Desserts,2026-01-28 17:25:47.404544,50,4.2
ORD00695,23.18885597834807,77.47387341320619,Ashoka Garden,Zomato,604.78,Fast Food,2026-01-28 16:25:47.404544,31,4.4
ORD00696,23.22770721110716,77.4780304982673,Ayodhya Nagar,Swiggy,153.06,Chinese,2026-01-23 23:25:47.404544,28,4.3
ORD00697,23.226318861966792,77.40169047994681,TT Nagar,Swiggy,532.02,Chinese,2026-01-19 18:25:47.404544,40,4.4
ORD00698,23.234849253839307,77.4828888385479,Ayodhya Nagar,Swiggy,355.17,Chinese,2026-01-22 05:25:47.404544,50,4.8
ORD00699,23.20761354579767,77.43455034413962,Arera Colony,Swiggy,312.41,Burger,2026-01-24 18:25:47.404544,33,3.8
ORD00700,23.217438111097483,77.41891715267208,Arera Colony,Zomato,161.08,Beverages,2026-01-23 23:25:47.404544,37,4.6
ORD00701,23.21943202514714,77.45870952336242,Gulmohar Colony,Zomato,189.27,Fast Food,2026-01-29 00:25:47.404544,37,4.3
ORD00702,23.235786101170977,77.43771366819449,Koh-e-Fiza,Swiggy,164.75,Beverages,2026-01-16 14:25:47.404544,33,4.1
ORD00703,23.219619997569033,77.42327400909159,Arera Colony,Zomato,539.21,Burger,2026-01-26 14:25:47.404544,35,4.6
ORD00704,23.230004509399148,77.40442166398587,TT Nagar,Zomato,465.31,Biryani,2026-01-17 01:25:47.404544,29,3.9
ORD00705,23.21488151061141,77.43066255428305,Arera Colony,Swiggy,582.99,Burger,2026-01-25 00:25:47.404544,35,4.8
ORD00706,23.221164549421292,77.47921245042153,Ayodhya Nagar,Zomato,353.43,South Indian,2026-01-08 13:25:47.404544,27,4.2
ORD00707,23.21021040893537,77.39775282320537,TT Nagar,Zomato,180.53,Desserts,2026-01-14 18:25:47.404544,33,4.1
ORD00708,23.20647634890765,77.46990853185196,Ashoka Garden,Swiggy,347.42,Chinese,2026-01-17 05:25:47.404544,28,4.5
ORD00709,23.24432648772775,77.43682875551204,Koh-e-Fiza,Zomato,162.15,Desserts,2026-01-12 09:25:47.404544,51,4.4
ORD00710,23.22031758754953,77.42009458878803,MP Nagar,Zomato,301.8,Burger,2026-02-01 03:25:47.404544,32,3.6
ORD00711,23.18626926953299,77.46353248649861,Hoshangabad Road,Zomato,276.62,North Indian,2026-01-31 20:25:47.404544,52,4.3
ORD00712,23.226955481731054,77.41749828261311,MP Nagar,Zomato,357.75,North Indian,2026-01-28 05:25:47.404544,53,3.9
ORD00713,23.242744694067422,77.38191608826489,Chunabhatti,Zomato,337.55,Fast Food,2026-01-13 03:25:47.404544,40,4.3
ORD00714,23.272142676514832,77.40637524171333,New Market,Zomato,368.41,Chinese,2026-01-29 05:25:47.404544,46,4.4
ORD00715,23.236198590259434,77.41472796473464,MP Nagar,Swiggy,84.1,South Indian,2026-01-27 01:25:47.404544,34,4.1
ORD00716,23.25976745272142,77.41806659609213,New Market,Zomato,107.02,Desserts,2026-01-23 02:25:47.404544,34,4.3
ORD00717,23.23719227699516,77.39388806168337,TT Nagar,Swiggy,141.63,Fast Food,2026-02-02 17:25:47.404544,39,3.6
ORD00718,23.238496734229788,77.42768788363357,MP Nagar,Zomato,842.59,South Indian,2026-01-16 02:25:47.404544,29,4.3
ORD00719,23.23828101821295,77.41433499465374,Jahangirabad,Zomato,249.89,South Indian,2026-01-21 18:25:47.404544,54,4.7
ORD00720,23.21644088949819,77.41456069797314,MP Nagar,Zomato,344.16,South Indian,2026-01-19 16:25:47.404544,29,4.7
ORD00721,23.200093537544976,77.45249548880123,Ashoka Garden,Zomato,121.71,Pizza,2026-01-06 19:25:47.404544,43,4.6
ORD00722,23.249677213463492,77.4185622266406,New Market,Zomato,39.02,North Indian,2026-01-31 17:25:47.404544,35,4.0
ORD00723,23.202933555282982,77.43072446747898,Arera Colony,Swiggy,212.07,Chinese,2026-01-28 18:25:47.404544,33,3.5
ORD00724,23.20290588603109,77.47999124095995,Ashoka Garden,Zomato,155.55,Biryani,2026-01-17 07:25:47.404544,50,4.2
ORD00725,23.184905664646337,77.48178758861425,Piplani,Swiggy,67.7,Chinese,2026-01-18 19:25:47.404544,27,4.1
ORD00726,23.28263404163871,77.41522012327182,Berasia Road,Zomato,33.98,Biryani,2026-01-12 18:25:47.404544,36,3.6
ORD00727,23.20844854853142,77.43756862071596,Arera Colony,Swiggy,158.32,South Indian,2026-01-31 20:25:47.404544,25,4.4
ORD00728,23.24649249544724,77.43106548996505,Jahangirabad,Zomato,520.3,North Indian,2026-01-16 14:25:47.404544,43,3.9
ORD00729,23.256331456108256,77.42104631886026,Jahangirabad,Swiggy,104.68,Fast Food,2026-01-11 15:25:47.404544,48,3.5
ORD00730,23.186414081813787,77.44242909620428,Hoshangabad Road,Zomato,582.45,North Indian,2026-02-01 18:25:47.404544,41,4.7
ORD00731,23.178138322633533,77.39238237681073,Danish Kunj,Swiggy,496.6,Burger,2026-01-22 12:25:47.404544,40,4.4
ORD00732,23.19930121953963,77.47813457835512,Ashoka Garden,Swiggy,453.5,North Indian,2026-01-24 04:25:47.404544,54,4.3
ORD00733,23.245556373465018,77.42439177741323,MP Nagar,Zomato,504.83,Chinese,2026-02-01 18:25:47.404544,46,3.8
ORD00734,23.224378410312358,77.42969052536223,MP Nagar,Zomato,177.2,North Indian,2026-01-23 19:25:47.404544,54,3.8
ORD00735,23.2222788380736,77.4246169183914,Arera Colony,Zomato,197.24,Biryani,2026-01-05 23:25:47.404544,49,4.4
ORD00736,23.223321260206873,77.39672766244534,Chunabhatti,Zomato,144.78,Pizza,2026-01-20 02:25:47.404544,28,3.8
ORD00737,23.240184118946658,77.38768327291083,Chunabhatti,Swiggy,554.27,Pizza,2026-01-25 19:25:47.404544,44,4.3
ORD00738,23.18244108025192,77.45442789767088,Hoshangabad Road,Zomato,148.27,North Indian,2026-01-23 16:25:47.404544,53,4.6
ORD00739,23.211184314381054,77.46635001073824,Ashoka Garden,Swiggy,450.41,Chinese,2026-01-09 18:25:47.404544,42,4.7
ORD00740,23.26609121436639,77.41754269426161,New Market,Swiggy,106.01,Burger,2026-01-06 19:25:47.404544,37,4.5
ORD00741,23.207672349200802,77.46286558416931,Shahpura,Swiggy,81.94,Desserts,2026-01-25 21:25:47.404544,51,4.7
ORD00742,23.22860558027196,77.42861133922483,MP Nagar,Zomato,500.83,North Indian,2026-01-26 19:25:47.404544,26,4.4
ORD00743,23.224598213759887,77.47548820886986,Gulmohar Colony,Swiggy,141.51,Desserts,2026-01-21 14:25:47.404544,30,3.6
ORD00744,23.157526610768603,77.44768787900841,Raisen Road,Zomato,296.0,Biryani,2026-02-02 21:25:47.404544,25,3.8
ORD00745,23.176847412722893,77.41415797177024,Bawadiya Kalan,Swiggy,553.55,South Indian,2026-01-15 02:25:47.404544,26,4.3
ORD00746,23.241252403173494,77.38582438354305,Chunabhatti,Zomato,396.42,North Indian,2026-01-14 00:25:47.404544,49,4.5
ORD00747,23.274806248288158,77.44528700293158,Indrapuri,Swiggy,185.05,North Indian,2026-02-02 14:25:47.404544,33,4.2
ORD00748,23.227304991627133,77.46460500827892,Gulmohar Colony,Zomato,246.46,North Indian,2026-01-25 12:25:47.404544,34,4.0
ORD00749,23.264166188822266,77.42688205492861,New Market,Swiggy,348.76,Chinese,2026-01-09 18:25:47.404544,43,4.4
ORD00750,23.232667129966323,77.43914391382587,MP Nagar,Zomato,225.47,Chinese,2026-01-05 18:25:47.404544,31,3.5
ORD00751,23.17076780510254,77.4311640316058,Bawadiya Kalan,Zomato,505.41,Chinese,2026-01-29 19:25:47.404544,32,3.8
ORD00752,23.227333512782717,77.41481110087894,MP Nagar,Zomato,274.98,Pizza,2026-01-15 15:25:47.404544,41,4.4
ORD00753,23.238585770488154,77.41869810392892,MP Nagar,Zomato,86.28,North Indian,2026-01-12 00:25:47.404544,30,3.5
ORD00754,23.19383164441838,77.47826106936678,Piplani,Zomato,205.79,North Indian,2026-01-29 17:25:47.404544,48,4.7
ORD00755,23.19283215335278,77.47929042792633,Piplani,Zomato,577.03,Biryani,2026-01-29 21:25:47.404544,50,4.5
ORD00756,23.226530869147542,77.4143159506485,MP Nagar,Zomato,320.28,North Indian,2026-01-29 21:25:47.404544,45,4.2
ORD00757,23.236432416073733,77.43745792596145,Koh-e-Fiza,Swiggy,87.72,North Indian,2026-01-25 01:25:47.404544,41,3.9
ORD00758,23.246137014035828,77.43252115735497,Jahangirabad,Zomato,375.99,Burger,2026-01-19 00:25:47.404544,52,4.4
ORD00759,23.234104576493724,77.42105608733725,MP Nagar,Zomato,131.62,North Indian,2026-01-24 13:25:47.404544,36,3.9
ORD00760,23.305194843747653,77.44843866246275,Govindpura,Zomato,250.47,South Indian,2026-01-13 00:25:47.404544,41,4.0
ORD00761,23.28022312878145,77.40965104507372,New Market,Zomato,446.36,Fast Food,2026-01-22 02:25:47.404544,36,4.2
ORD00762,23.185307140249364,77.40381780699673,Danish Kunj,Swiggy,87.19,South Indian,2026-01-08 20:25:47.404544,54,4.4
ORD00763,23.23799731846222,77.41996708640991,MP Nagar,Zomato,106.7,North Indian,2026-01-22 20:25:47.404544,42,4.7
ORD00764,23.189981956408413,77.4840188137312,Piplani,Zomato,311.18,South Indian,2026-01-30 02:25:47.404544,54,3.8
ORD00765,23.232920354768336,77.3929828211669,Chunabhatti,Swiggy,628.72,Pizza,2026-01-11 19:25:47.404544,37,4.2
ORD00766,23.202363097580207,77.45463323391981,Shahpura,Swiggy,263.14,South Indian,2026-01-20 19:25:47.404544,45,4.6
ORD00767,23.270210907401648,77.41754470412965,New Market,Swiggy,335.98,Pizza,2026-01-06 00:25:47.404544,41,3.8
ORD00768,23.2176298983742,77.4160553888167,Arera Colony,Swiggy,187.26,Fast Food,2026-01-09 20:25:47.404544,28,4.5
ORD00769,23.19704109540363,77.45303784040222,Hoshangabad Road,Zomato,542.58,Fast Food,2026-01-25 12:25:47.404544,42,4.3
ORD00770,23.204865615873498,77.45403740885908,Shahpura,Zomato,406.77,Pizza,2026-01-06 15:25:47.404544,52,4.4
ORD00771,23.210538821158977,77.39570706263147,TT Nagar,Zomato,450.71,Fast Food,2026-01-17 22:25:47.404544,51,3.9
ORD00772,23.184396536557088,77.40737410998962,Bawadiya Kalan,Zomato,86.7,North Indian,2026-01-26 22:25:47.404544,31,4.1
ORD00773,23.25993409333775,77.41187046602421,New Market,Zomato,93.83,Biryani,2026-01-08 04:25:47.404544,35,4.5
ORD00774,23.231562012570883,77.41155484549263,MP Nagar,Zomato,374.36,North Indian,2026-01-29 07:25:47.404544,29,3.5
ORD00775,23.15,77.43814388847706,Raisen Road,Zomato,71.08,North Indian,2026-01-16 19:25:47.404544,33,4.2
ORD00776,23.2299733216134,77.41805007931121,Arera Colony,Zomato,394.64,Fast Food,2026-01-18 02:25:47.404544,48,4.3
ORD00777,23.2179912545955,77.4028677263232,TT Nagar,Zomato,427.18,Chinese,2026-01-28 04:25:47.404544,31,3.9
ORD00778,23.243858005639964,77.42643357393844,Jahangirabad,Swiggy,474.88,North Indian,2026-01-26 00:25:47.404544,37,3.6
ORD00779,23.188365420329276,77.44868877982934,Hoshangabad Road,Zomato,133.41,North Indian,2026-01-08 13:25:47.404544,32,4.7
ORD00780,23.154501685122895,77.43114484997304,Raisen Road,Zomato,61.21,Chinese,2026-01-27 21:25:47.404544,39,4.3
ORD00781,23.20560516274679,77.49425613791333,Piplani,Swiggy,191.95,Fast Food,2026-01-09 06:25:47.404544,48,4.6
ORD00782,23.263631450299297,77.41043687059644,New Market,Zomato,92.38,South Indian,2026-01-25 03:25:47.404544,54,4.5
ORD00783,23.248650745931293,77.41102785826989,Jahangirabad,Swiggy,446.16,North Indian,2026-01-11 19:25:47.404544,41,4.0
ORD00784,23.272530081296292,77.3364283113535,Bairagarh,Zomato,136.43,Fast Food,2026-01-18 03:25:47.404544,29,3.7
ORD00785,23.18856237898277,77.48005379739368,Ashoka Garden,Zomato,121.0,North Indian,2026-01-20 02:25:47.404544,54,3.6
ORD00786,23.230912219958107,77.424261502095,MP Nagar,Swiggy,301.97,North Indian,2026-01-13 22:25:47.404544,33,4.4
ORD00787,23.182383249651107,77.43067660987992,Raisen Road,Zomato,58.72,Chinese,2026-01-13 19:25:47.404544,42,3.6
ORD00788,23.237150349135934,77.38500114107214,Chunabhatti,Zomato,80.43,North Indian,2026-01-23 16:25:47.404544,41,4.5
ORD00789,23.238058870064233,77.42907046365927,MP Nagar,Swiggy,267.38,Biryani,2026-01-19 00:25:47.404544,51,4.7
ORD00790,23.259806835609325,77.40266151777699,New Market,Swiggy,44.63,North Indian,2026-01-18 19:25:47.404544,36,4.1
ORD00791,23.248710864185608,77.41225149869601,Jahangirabad,Zomato,175.45,Desserts,2026-01-14 03:25:47.404544,51,4.2
ORD00792,23.24595240099707,77.42077376100849,Jahangirabad,Swiggy,220.94,Pizza,2026-01-21 08:25:47.404544,31,4.1
ORD00793,23.28207759468886,77.40680696928074,Berasia Road,Zomato,285.71,Fast Food,2026-01-09 19:25:47.404544,39,4.0
ORD00794,23.213324013375228,77.46912950166084,Shahpura,Zomato,16.57,North Indian,2026-01-12 20:25:47.404544,52,4.0
ORD00795,23.240838545395874,77.41889063059047,Jahangirabad,Zomato,145.47,South Indian,2026-01-28 19:25:47.404544,30,3.5
ORD00796,23.19236790855492,77.48485960118329,Piplani,Zomato,237.58,North Indian,2026-01-23 04:25:47.404544,31,3.7
ORD00797,23.217988036110356,77.48122767703725,Ayodhya Nagar,Zomato,139.46,Chinese,2026-01-22 15:25:47.404544,52,4.0
ORD00798,23.252592144371025,77.42599327894905,Jahangirabad,Swiggy,43.83,North Indian,2026-01-04 19:25:47.404544,34,3.5
ORD00799,23.199930645436943,77.44022781713119,Shahpura,Zomato,112.86,Biryani,2026-01-13 02:25:47.404544,39,4.4
ORD00800,23.225725802072247,77.42490154240073,MP Nagar,Zomato,1067.81,Pizza,2026-01-06 00:25:47.404544,25,3.5
ORD00801,23.22484742241505,77.4388168545798,Arera Colony,Swiggy,148.55,Chinese,2026-01-15 18:25:47.404544,52,4.1
ORD00802,23.24515040636413,77.42447402948838,MP Nagar,Swiggy,675.21,North Indian,2026-01-23 18:25:47.404544,32,4.1
ORD00803,23.2116010018977,77.4241644589861,Arera Colony,Zomato,86.87,North Indian,2026-01-18 12:25:47.404544,39,4.4
ORD00804,23.224528967179683,77.40258830331553,TT Nagar,Swiggy,136.68,Chinese,2026-02-01 04:25:47.404544,49,4.0
ORD00805,23.22558572923242,77.39630264612595,TT Nagar,Swiggy,291.03,Pizza,2026-01-28 17:25:47.404544,51,4.2
ORD00806,23.175439304901612,77.44340768997476,Hoshangabad Road,Zomato,510.47,South Indian,2026-01-14 02:25:47.404544,39,4.1
ORD00807,23.223424619415756,77.48074526340166,Ayodhya Nagar,Zomato,286.18,Chinese,2026-01-30 03:25:47.404544,26,4.2
ORD00808,23.27316254479422,77.41262869548379,Berasia Road,Zomato,116.39,Fast Food,2026-01-15 17:25:47.404544,48,3.9
ORD00809,23.222986729959725,77.42471818102139,MP Nagar,Zomato,188.35,Biryani,2026-01-19 16:25:47.404544,45,4.5
ORD00810,23.223318159154417,77.41784645040794,Arera Colony,Zomato,216.01,Pizza,2026-01-28 05:25:47.404544,34,4.0
ORD00811,23.21864930127315,77.45987647103658,Shahpura,Zomato,239.96,North Indian,2026-01-24 18:25:47.404544,47,3.9
ORD00812,23.193348712942694,77.41395089989112,Bawadiya Kalan,Zomato,497.71,North Indian,2026-01-17 02:25:47.404544,42,3.7
ORD00813,23.22703462216403,77.47316103444103,Ayodhya Nagar,Swiggy,79.31,North Indian,2026-01-16 09:25:47.404544,52,3.6
ORD00814,23.188487662331138,77.45398008045207,Hoshangabad Road,Zomato,154.11,Chinese,2026-01-17 23:25:47.404544,27,4.1
ORD00815,23.249941584127185,77.39591178364434,Chunabhatti,Zomato,162.0,North Indian,2026-01-16 00:25:47.404544,41,4.7
ORD00816,23.190226233685934,77.48636057149515,Piplani,Swiggy,420.51,Chinese,2026-01-16 00:25:47.404544,48,3.7
ORD00817,23.21144022742243,77.45653049440307,Shahpura,Zomato,388.36,Desserts,2026-01-15 07:25:47.404544,49,3.7
ORD00818,23.230178552301037,77.43836184404338,Koh-e-Fiza,Swiggy,191.9,Fast Food,2026-01-19 23:25:47.404544,50,4.1
ORD00819,23.244641278532058,77.42937862638185,MP Nagar,Zomato,579.93,Fast Food,2026-01-15 20:25:47.404544,47,4.3
ORD00820,23.20539575498082,77.46579834178522,Ashoka Garden,Zomato,192.85,Fast Food,2026-01-16 16:25:47.404544,54,4.5
ORD00821,23.251681473482837,77.42408293212962,New Market,Zomato,434.83,Desserts,2026-01-15 19:25:47.404544,52,4.2
ORD00822,23.2122888404618,77.42108819112381,Arera Colony,Zomato,195.8,Fast Food,2026-01-05 21:25:47.404544,29,3.8
ORD00823,23.239482016364885,77.4431505200924,Koh-e-Fiza,Zomato,709.18,Biryani,2026-01-30 19:25:47.404544,30,4.1
ORD00824,23.22109565305679,77.47333540891088,Gulmohar Colony,Zomato,672.5,Chinese,2026-01-25 13:25:47.404544,46,4.4
ORD00825,23.215893894371277,77.45250200950449,Shahpura,Swiggy,334.42,Fast Food,2026-01-27 23:25:47.404544,25,4.3
ORD00826,23.237648180991016,77.40532671048062,Chunabhatti,Swiggy,394.52,Fast Food,2026-01-16 04:25:47.404544,29,3.6
ORD00827,23.23935426618721,77.42768464659316,MP Nagar,Zomato,254.58,Chinese,2026-01-09 18:25:47.404544,38,4.1
ORD00828,23.270683589501793,77.42351352117427,Jahangirabad,Swiggy,521.12,Pizza,2026-02-02 10:25:47.404544,47,4.2
ORD00829,23.26007777434027,77.4212731053967,New Market,Swiggy,35.0,Chinese,2026-01-27 14:25:47.404544,33,3.5
ORD00830,23.219362378558948,77.48958821185093,Ayodhya Nagar,Zomato,28.61,Chinese,2026-01-26 01:25:47.404544,46,4.1
ORD00831,23.187853280999946,77.4657552801476,Hoshangabad Road,Swiggy,564.9,North Indian,2026-01-24 21:25:47.404544,38,4.8
ORD00832,23.216160707801667,77.43456517139784,Arera Colony,Zomato,229.34,Pizza,2026-01-26 16:25:47.404544,52,4.5
ORD00833,23.228275714195856,77.43051626685269,MP Nagar,Zomato,337.4,South Indian,2026-01-15 09:25:47.404544,48,4.5
ORD00834,23.182706015934652,77.425198183904,Bawadiya Kalan,Swiggy,426.01,Biryani,2026-01-29 01:25:47.404544,39,3.9
ORD00835,23.23487789380262,77.42364183671341,MP Nagar,Zomato,263.3,South Indian,2026-01-22 23:25:47.404544,49,4.1
ORD00836,23.18934796429381,77.48627943329795,Piplani,Swiggy,571.7,Biryani,2026-01-05 21:25:47.404544,30,4.0
ORD00837,23.193156007583354,77.49649923789552,Piplani,Swiggy,1037.95,Chinese,2026-01-29 01:25:47.404544,40,4.2
ORD00838,23.202817579256962,77.4546846402678,Hoshangabad Road,Zomato,832.72,Burger,2026-01-19 03:25:47.404544,25,4.7
ORD00839,23.238089125164393,77.40394744855993,TT Nagar,Zomato,265.16,Biryani,2026-01-27 04:25:47.404544,25,4.5
ORD00840,23.29228821473374,77.40437397069621,Berasia Road,Zomato,430.7,South Indian,2026-01-11 19:25:47.404544,48,4.3
ORD00841,23.18303456193314,77.44900956767653,Hoshangabad Road,Zomato,83.3,North Indian,2026-01-05 20:25:47.404544,35,4.4
ORD00842,23.23263012019282,77.41525333004326,MP Nagar,Swiggy,137.33,Chinese,2026-01-06 03:25:47.404544,52,4.1
ORD00843,23.198748038087935,77.43428275815636,Arera Colony,Zomato,225.57,North Indian,2026-01-16 17:25:47.404544,43,4.7
ORD00844,23.257078520808033,77.40943642768967,New Market,Swiggy,180.42,North Indian,2026-01-28 01:25:47.404544,37,4.8
ORD00845,23.222397740013857,77.46102743067026,Ashoka Garden,Swiggy,293.3,Fast Food,2026-01-14 02:25:47.404544,25,4.0
ORD00846,23.15556491775958,77.4185380036029,Raisen Road,Swiggy,246.35,Fast Food,2026-01-17 20:25:47.404544,29,4.2
ORD00847,23.16558707081618,77.42596585717341,Bawadiya Kalan,Swiggy,410.72,Burger,2026-01-07 03:25:47.404544,43,4.2
ORD00848,23.246109542517466,77.4658422180742,Ayodhya Nagar,Zomato,157.4,South Indian,2026-01-28 19:25:47.404544,34,4.5
ORD00849,23.220735709938566,77.43337934121487,MP Nagar,Zomato,563.56,South Indian,2026-01-31 00:25:47.404544,42,4.1
ORD00850,23.24128016571342,77.42614956996954,MP Nagar,Swiggy,45.75,Chinese,2026-01-30 10:25:47.404544,39,4.5
ORD00851,23.21729752358053,77.39092256690408,TT Nagar,Swiggy,519.31,Chinese,2026-02-01 20:25:47.404544,29,4.7
ORD00852,23.21954535867391,77.43587923085201,Arera Colony,Zomato,98.0,Chinese,2026-01-11 00:25:47.404544,28,4.3
ORD00853,23.226070227510114,77.43083064630972,Arera Colony,Swiggy,431.77,Chinese,2026-02-02 13:25:47.404544,28,4.5
ORD00854,23.2006634584241,77.42195525931206,Danish Kunj,Swiggy,76.73,Pizza,2026-01-20 04:25:47.404544,40,3.6
ORD00855,23.254505542373195,77.41910859687077,New Market,Swiggy,180.47,North Indian,2026-01-30 20:25:47.404544,35,3.8
ORD00856,23.239589596283906,77.44223088125564,Koh-e-Fiza,Zomato,639.47,Chinese,2026-01-13 21:25:47.404544,51,4.0
ORD00857,23.232512559448136,77.4434259951364,MP Nagar,Zomato,159.14,Fast Food,2026-01-08 19:25:47.404544,40,4.7
ORD00858,23.20671848961478,77.46282167409477,Gulmohar Colony,Swiggy,101.23,South Indian,2026-02-01 23:25:47.404544,28,4.4
ORD00859,23.15,77.43447685702851,Raisen Road,Swiggy,255.16,North Indian,2026-01-20 05:25:47.404544,50,3.8
ORD00860,23.209409654243938,77.48057654653091,Ashoka Garden,Zomato,95.3,Fast Food,2026-01-13 02:25:47.404544,51,3.6
ORD00861,23.214342782031128,77.46618478461768,Gulmohar Colony,Zomato,358.85,Biryani,2026-01-31 20:25:47.404544,32,4.6
ORD00862,23.264661822174673,77.41229276531465,New Market,Zomato,687.39,Chinese,2026-01-16 00:25:47.404544,41,3.7
ORD00863,23.28857974154566,77.45756893093653,Indrapuri,Swiggy,162.14,Desserts,2026-01-11 03:25:47.404544,29,4.4
ORD00864,23.246255587272803,77.40137674680354,New Market,Zomato,467.1,North Indian,2026-02-02 07:25:47.404544,34,3.7
ORD00865,23.20010305473152,77.47124543276267,Ashoka Garden,Zomato,536.21,South Indian,2026-01-26 20:25:47.404544,53,4.3
ORD00866,23.185158982162335,77.42044868271849,Bawadiya Kalan,Zomato,189.2,Chinese,2026-01-11 03:25:47.404544,54,3.5
ORD00867,23.29001235580123,77.46205161064525,Indrapuri,Swiggy,310.62,Chinese,2026-01-24 02:25:47.404544,37,4.2
ORD00868,23.217042984492497,77.39582863530532,TT Nagar,Zomato,197.29,Chinese,2026-01-19 15:25:47.404544,44,3.5
ORD00869,23.300270489592396,77.43037963841745,Govindpura,Zomato,66.26,Pizza,2026-01-17 18:25:47.404544,52,4.4
ORD00870,23.20507883171804,77.47397236179121,Ashoka Garden,Zomato,149.9,Desserts,2026-01-08 01:25:47.404544,43,4.4
ORD00871,23.211621851311627,77.43768289452693,Arera Colony,Swiggy,195.4,North Indian,2026-01-09 00:25:47.404544,48,3.7
ORD00872,23.264880250751496,77.4091337535352,New Market,Zomato,311.56,Chinese,2026-01-18 06:25:47.404544,44,3.6
ORD00873,23.248335272139418,77.430015558163,Koh-e-Fiza,Zomato,197.95,North Indian,2026-01-08 22:25:47.404544,46,4.2
ORD00874,23.1892818052746,77.48026133295028,Piplani,Zomato,17.34,North Indian,2026-01-10 08:25:47.404544,35,4.2
ORD00875,23.26729092012771,77.42443621762814,New Market,Swiggy,114.84,South Indian,2026-01-14 17:25:47.404544,39,4.7
ORD00876,23.233216815810646,77.38831514158393,Chunabhatti,Zomato,102.0,Biryani,2026-01-16 04:25:47.404544,50,4.7
